CommentOwnerId,PostOwnerId,Weight
100269,101251,2
31350,28175,2
50727,69478,3
69478,69478,24
50727,80885,1
43469,42781,1
99063,99063,8
98981,98981,1
101580,101580,12
50727,82771,1
14560,82771,1
97653,102637,4
102637,102637,3
102668,102668,2
100967,100967,5
35644,102679,1
98121,100967,2
44139,102668,1
99078,69478,1
70546,69478,2
99926,99926,2
83901,83901,1
76754,58922,1
18661,18661,12
45178,45178,1
76754,91724,1
98614,102753,1
102753,102753,1
45178,64377,1
102647,64377,1
102762,47376,2
102762,102762,2
102727,1330,1
67536,67536,1
70066,102774,1
58341,102730,1
58341,98408,1
98408,98408,1
102784,102784,2
33551,102784,1
69740,69740,3
59825,69478,2
45217,59389,1
100034,102816,1
57130,49456,1
92050,92050,11
91705,87185,3
69478,102914,3
102914,102914,1
74118,56354,1
73930,96094,1
101586,70066,1
74118,49017,1
102916,64377,1
69478,64625,1
101203,102966,1
64096,102966,1
102914,69478,2
102961,102961,1
98614,102958,2
102958,102958,2
33208,33208,1
99255,99255,1
73930,71442,4
103016,33551,1
44962,99838,1
24355,58341,3
99838,99838,6
98614,87292,1
87292,87292,1
54096,102863,1
96980,88806,1
106531,88806,1
64310,64310,1
70066,93685,1
91594,63054,1
47376,96815,1
100427,100427,2
85107,85107,1
73930,92050,1
8552,59538,1
47376,103203,1
103203,103203,1
95155,95155,1
52291,85786,1
71442,89795,4
103309,84576,1
84576,84576,11
103339,103339,1
70066,103351,1
94798,94798,2
83473,99838,2
71219,99838,1
71219,83473,1
73930,75657,1
70066,101157,1
101157,101157,1
67931,1330,1
101580,100588,1
55122,99648,3
43374,99648,1
99648,99648,4
8552,68467,1
64935,102852,1
78801,102852,1
102852,102852,11
25640,102852,1
45799,101375,1
54799,64377,1
91640,91640,1
103487,103488,1
103503,101580,1
103539,88634,1
76754,90672,1
90672,90672,1
47376,91998,2
91998,91998,1
102837,102837,1
98121,98121,15
8552,103545,2
103545,103545,1
71442,88359,1
64377,88359,2
88359,88359,1
36977,78897,1
98414,78897,1
103585,75428,2
92050,103639,1
14560,103640,1
86852,75428,1
103595,103595,1
103650,103650,1
103675,103675,1
101281,101281,1
103717,80599,3
103708,64377,1
64377,103668,2
103668,103668,1
98565,26847,1
103780,64377,1
102942,103707,1
80361,94457,3
98749,58341,2
91466,69478,2
430,102801,1
92050,90226,1
430,430,2
21,103847,1
102942,102942,2
49143,103860,2
103860,103860,1
62528,92050,1
99131,103857,2
103857,103857,14
103776,103857,3
49375,7730,1
76955,97541,2
97541,97541,1
98749,98749,2
30139,103269,1
90951,103920,2
103857,95247,1
103930,69478,1
96033,96033,4
95247,103857,1
103801,103801,1
92050,103984,2
103984,103984,2
103965,58341,1
10384,10384,1
67050,94457,2
102942,90226,1
70393,70393,17
10640,103982,1
103982,103982,1
103678,33551,2
103857,96612,1
37184,96612,1
58341,104068,1
104068,104068,1
73930,70397,1
104143,104143,6
104164,104164,2
35536,94457,1
84576,94033,1
86915,1330,1
77518,77518,1
98535,84576,2
83663,75428,1
67050,104143,2
84891,104207,1
104207,104207,1
103776,45217,2
104143,103857,3
76754,104209,1
55122,64574,1
76808,94080,1
31726,31726,2
95232,104143,1
86769,33551,2
58341,88749,1
73930,7812,1
104313,104313,2
71442,7730,2
104168,104168,6
104142,104142,2
104370,104142,1
99139,99139,2
104335,71442,1
10147,40147,2
40147,40147,1
33551,1330,1
102889,102889,1
37363,104400,3
104400,104400,1
26239,79227,2
104385,104385,1
64377,100895,1
100895,100895,1
104417,104417,1
73930,104417,1
47376,104483,1
40277,104498,1
102856,97227,3
97227,97227,8
11061,11061,12
73930,90404,1
50534,89795,1
71952,11061,6
83791,104549,1
104549,11061,1
86339,21,5
102768,102768,9
104582,41777,1
58341,104628,1
104392,104628,1
104628,104628,2
104598,97227,1
73930,96922,1
96922,96922,3
3070,93992,2
93992,93992,4
104429,104392,1
104392,104392,4
98414,99494,1
64377,71952,2
64377,104670,1
55122,83895,1
98121,102768,3
101580,69197,1
88079,33551,1
104429,104626,5
104626,104626,18
57328,101580,1
98414,91269,1
89545,89545,13
103488,104763,1
98121,104626,1
104104,89545,7
104429,14675,1
103857,102913,1
102913,102913,4
97446,102913,3
67050,102913,2
104763,98121,2
89545,103763,1
103763,103763,1
89545,94033,1
89545,40277,3
104797,89545,1
104806,104806,1
104674,104674,3
101318,33949,2
104403,80599,1
101318,52619,1
101318,51771,1
33551,104852,1
104850,89545,2
90217,26525,1
104862,58341,1
98299,58341,1
104860,104861,1
45799,104675,1
96924,104313,2
49134,49134,2
104626,49134,1
74487,75157,3
102913,101580,1
33551,100222,1
100222,100222,1
45217,77192,2
77192,77192,2
101580,104920,1
14675,91598,1
104626,91598,1
68025,91598,1
91598,91598,1
98414,45907,1
90066,90066,1
82764,55122,1
104946,13413,1
101318,98121,2
98414,98127,1
58341,104871,1
104871,104871,3
89176,104626,1
98127,30653,1
87552,104991,1
104991,104991,1
96612,96612,2
82764,82764,1
76754,104535,1
104104,104104,9
89795,2695,1
2695,2695,1
54096,30578,1
92050,30578,2
30578,30578,3
104498,104498,3
105054,69478,3
105133,69743,1
76754,55122,1
102913,103857,1
47826,32882,2
104959,99252,1
99252,99252,3
86594,98414,1
105016,14675,2
13087,73379,1
55122,43000,2
105281,105281,1
73930,103674,1
98414,28542,2
64377,99252,3
64377,103617,1
105335,84891,1
105289,83791,4
105330,105330,1
8878,39764,1
39764,39764,1
39764,8878,1
105241,80599,1
105380,33551,1
105404,10548,1
83302,83302,1
73930,89795,1
45799,95550,1
95550,95550,1
105508,105508,3
104626,105508,1
101337,99252,1
71442,105522,2
105522,105522,1
40734,104626,1
64377,47022,3
47022,47022,1
105264,64377,2
24220,24220,1
98414,105553,1
18626,41450,1
47134,99252,1
76754,87270,3
87270,87270,3
105657,11061,2
17305,71442,1
105674,105674,1
101580,105709,1
105709,105709,1
21257,21257,1
68023,105282,1
105719,61400,1
105751,105751,1
99139,83448,1
83448,83448,2
86339,100122,1
105420,14675,1
103538,51280,3
104626,64876,1
86970,70066,2
91222,37626,1
37626,37626,6
85288,85288,1
105502,37626,1
99252,105885,1
55122,101581,1
98414,105747,1
70393,37626,1
58341,105906,1
73930,105264,1
14675,103763,1
54907,21,2
64377,105957,1
105957,105957,1
105984,100122,1
105985,105985,1
96939,73609,1
73609,73609,2
58341,96815,1
6550,77958,1
85045,85045,1
47859,56624,1
71442,106101,1
106101,106101,1
105962,33551,1
106102,104161,2
104161,104161,18
106102,106102,3
58341,106102,1
63651,201,2
88079,88079,1
303,106150,1
106150,106150,2
106119,71442,1
73930,61027,1
61027,61027,1
71442,61027,1
105803,105740,1
105740,105740,1
105968,105968,1
71442,106207,1
106133,106133,4
106224,51836,1
106238,104161,2
96922,64377,8
106247,106247,1
106224,93816,1
106224,106224,6
303,104723,1
104723,104723,1
98414,49997,1
106262,106262,1
14675,104860,1
104860,104860,1
104860,106292,5
106292,106292,3
87819,87819,2
106302,106302,2
71442,106304,1
101337,101337,18
104855,106198,1
91355,91355,2
106224,105417,1
105417,105417,1
54096,105417,2
303,14675,1
105469,104626,9
37184,93892,1
106359,106359,1
106321,106321,4
106224,104303,1
104303,104303,1
10640,104303,1
33885,87185,1
100318,100318,1
106431,1330,1
303,32240,1
66595,66595,1
77602,43000,1
86673,80266,1
104161,86339,1
43000,106461,1
106461,106461,3
106467,65323,1
88539,88539,5
75157,88539,1
106492,102852,3
90149,90149,1
71219,104161,1
106531,103666,1
16403,64377,1
64377,54968,1
96612,64377,1
106563,106563,1
106183,106183,6
106582,106582,1
75897,102758,2
102758,102758,1
106183,106604,1
64876,106414,1
59553,59553,1
104626,106702,1
65908,65908,3
54096,105538,1
96312,96312,7
106388,106725,1
14732,106744,1
105599,303,1
103857,106778,1
106183,103857,1
9011,76202,1
96312,104161,2
91705,75152,1
9191,64856,1
96312,80885,3
66863,90226,1
83161,87796,1
96312,106732,1
68260,106831,1
303,105502,1
105502,105502,9
96209,106732,1
106732,106732,35
42424,106873,1
106869,104161,3
64876,14675,2
67931,80885,1
42424,303,1
42424,80885,1
303,80885,2
42424,NULL,1
58341,NULL,1
14675,106647,4
106647,106647,4
106887,106732,2
102852,106905,1
103857,87876,1
106907,64377,1
54096,98775,1
106960,106732,5
75428,105282,2
105282,105282,2
43000,103314,1
103314,103314,1
303,106983,1
106994,106732,3
106633,106633,1
106224,107002,1
71442,24546,2
24546,24546,2
106706,105614,1
61413,32926,1
73930,82633,1
61634,66855,2
66855,66855,2
61261,106732,1
71442,84229,4
91700,98535,1
87289,80885,3
76801,107170,1
107170,107170,3
41591,91700,1
21254,80885,1
69478,80885,1
105279,105279,1
86339,303,1
64876,74855,1
107251,106732,1
102698,33551,1
55122,107323,1
43000,71218,1
103857,105472,1
39751,105156,1
105156,105156,2
107302,64377,1
107303,105299,2
105299,105299,6
55122,106301,1
71675,107361,2
100687,64377,1
103857,77157,1
39501,39501,3
107399,106732,1
106706,106358,1
88663,74397,2
74397,74397,6
107393,107393,1
107431,105299,1
79180,105299,2
10640,107401,1
107443,95565,1
64377,107409,1
107409,107409,1
73930,29430,1
103857,107464,2
107464,107464,1
303,60226,1
107473,107473,3
37510,107507,5
107507,107507,6
104148,105156,1
94609,14675,1
65088,106732,1
49781,49781,2
37510,107589,1
107589,107589,1
107578,73506,1
73506,73506,5
107565,107231,1
23710,14675,2
106358,51858,1
104624,58341,1
70393,58341,3
64377,107649,1
78945,78945,1
29169,107633,1
95494,87028,3
87028,87028,2
107707,107707,2
58341,107702,1
107435,303,1
64664,55122,1
97558,836,1
107360,107360,3
107836,107836,4
15325,102852,1
63856,55122,1
64377,107868,3
107868,107868,2
107893,107893,3
86339,90937,1
40805,40805,12
40805,107893,1
105664,105664,1
64377,56913,1
107948,107948,1
303,107170,1
102852,15325,1
15325,15325,1
86143,47376,1
303,66636,1
107860,105299,1
58341,108003,1
65131,108048,1
108048,108048,1
108062,34269,1
108016,107691,1
107691,107691,7
107760,107760,2
64377,108085,1
64377,108106,4
108106,108106,2
65131,107691,2
8560,9053,4
15527,108091,1
98217,14588,1
64377,104959,1
64377,108142,1
108070,108070,1
14675,90149,1
96612,107980,1
108190,108190,1
62052,106499,2
106499,106499,1
108201,108201,1
108185,108185,1
90937,86339,1
69478,108203,1
20993,20993,2
303,108233,1
108233,108233,1
103144,107691,5
70320,70320,2
102852,107053,1
3490,3490,1
29781,107053,1
98625,98625,1
83791,71442,1
64377,108259,1
64377,27226,2
27226,27226,3
63939,63939,1
108233,96924,3
96924,96924,5
37184,69263,1
58341,108304,1
108304,108304,2
108326,108326,1
94915,108391,1
42378,108391,1
108391,108391,2
14675,108397,1
108406,14675,1
51,36,1
36,36,3
120,118,2
118,118,2
84,9,1
157,9,1
6391,9,1
151,62,1
62,62,1
63,21,1
92,136,1
146,157,1
116,157,1
24,179,1
26,179,1
63,119,1
115,158,1
189,21,1
21,158,2
762,158,5
675,158,2
113,113,3
0,26,1
9146,227,1
3466,227,1
10133,227,1
158,227,1
598,227,1
212,92,1
229,108,2
227,158,1
375,108,1
273,250,1
249,21,1
375,375,4
227,122,1
84,451,1
471,273,1
11,273,1
434,418,1
560,386,2
10638,456,1
0,456,1
646,638,1
638,638,1
108,108,6
471,663,1
663,663,1
75,663,1
555,434,1
366,714,1
381,714,1
598,514,1
108,514,1
791,514,1
8237,514,1
18481,514,1
87923,514,1
381,754,1
50,265,1
265,265,1
554,574,1
62,194,1
434,194,1
791,780,3
780,780,3
134,134,1
457,115,2
115,115,3
18481,115,1
434,62,2
322,62,1
434,587,2
158,801,1
84,780,2
872,735,1
791,846,1
843,872,1
227,548,1
886,889,1
539,548,1
115,88,1
913,913,1
381,906,1
84,743,1
322,381,1
553,960,1
227,960,1
84,960,2
3466,960,1
880,880,1
119,514,1
119,548,1
941,941,4
843,97,1
1061,985,1
960,960,1
322,1107,1
1011,1107,1
69822,1085,1
322,1011,1
1147,1147,3
1085,1147,1
1167,1147,2
0,1147,1
924,1147,1
989,1096,2
237,1163,1
1163,1163,1
890,1155,2
1155,62,1
153,1162,1
84,278,1
941,1155,1
1223,1223,1
1235,21,2
1107,941,2
322,1273,2
1273,1273,3
92,1273,1
10220,26,2
836,1300,1
1300,1300,1
434,1314,1
1315,375,1
1367,1367,8
1301,1279,1
1367,645,1
1315,1301,1
24931,1301,2
322,1314,1
6672,836,1
1367,375,1
802,1350,1
1350,1350,1
2458,21,1
1387,984,3
322,2489,1
131,159,2
1279,154,1
154,154,1
322,895,2
895,895,1
8820,895,1
2587,802,1
32177,802,1
2604,941,1
471,941,1
684,2648,2
1256,2648,1
2532,548,1
921,381,1
471,2643,2
2643,2643,1
2661,2513,1
2513,2513,1
1241,2513,1
13012,2513,1
95,178,1
989,471,2
553,1117,1
548,325,2
1192,325,1
2575,2702,1
2702,2702,1
2668,2726,1
1279,2744,1
2511,548,1
471,988,1
2781,2781,2
869,381,3
883,1279,2
2781,1241,2
1241,1241,4
62,2489,1
1048,2489,1
1279,1151,1
13336,1151,1
30633,1151,1
39765,1151,1
2798,1279,1
2452,NULL,1
2452,1156,1
2452,816,1
2507,2809,2
2809,2809,1
2817,2817,1
2452,802,1
802,2452,1
21,2511,1
2854,2854,1
16853,2854,1
1279,979,1
84,979,1
16168,2920,1
1237,1237,1
1156,1237,1
924,725,1
725,725,1
24657,725,1
381,2916,1
793,793,1
54669,793,1
56521,793,1
471,867,1
471,2861,1
548,3054,1
2723,3054,1
1241,471,1
67149,3100,1
3133,3133,1
471,3133,1
1281,924,2
3128,3152,1
3181,3181,1
21,3232,1
3232,3232,1
3232,819,3
3244,819,1
3283,3283,1
609,36,1
21,819,1
609,3336,1
2853,3336,1
2853,3343,1
471,3343,1
381,3343,1
3283,1237,1
924,3167,1
1279,3436,3
3436,979,1
3498,3498,1
1279,3506,7
3506,3506,7
3510,2576,1
3503,3503,2
51,3530,2
3530,3530,2
1241,3530,1
3540,3540,3
21,3540,1
3587,381,1
1279,2576,4
21,3598,2
3598,3598,1
21,4619,1
3159,3609,1
4662,2573,2
924,3159,2
41886,3159,1
4683,4679,1
3159,4679,1
471,3443,1
21,3223,1
3466,3223,1
21,4620,2
4705,1127,1
381,4774,1
4774,4774,2
587,4774,1
836,2471,1
4717,4717,1
0,4811,1
21,4821,1
21,4847,1
21,4859,1
4717,21,1
471,4910,1
4910,4910,1
4947,4947,1
21,4933,1
3503,847,3
21,4967,2
9924,4967,1
847,989,1
381,847,2
5029,5029,1
23931,1279,1
1279,5044,1
21,5044,1
5042,5042,3
5066,5066,1
21,5066,1
3083,3083,4
5075,5075,1
21,3551,1
1156,3551,1
3551,3551,1
5023,5083,1
5083,5083,1
1156,5083,1
375,3281,1
3281,3281,1
1156,3024,1
21,3024,2
21,5091,1
5110,5110,1
847,4686,1
4686,4686,1
5172,5172,3
5180,5153,2
5153,5153,1
3466,3281,1
5224,5224,3
5249,5249,2
21,5214,1
5266,5266,2
227,5279,1
5279,5279,3
5224,5283,1
2723,5273,2
2723,5265,1
3466,5290,1
21,5301,1
6391,5301,1
5313,4815,1
5266,5247,1
5247,5247,1
381,5172,3
5314,5143,1
2750,819,1
471,5342,1
5316,5342,1
69843,5342,1
5369,3132,1
3132,3132,1
5199,819,3
8560,6387,1
227,6390,1
6390,6390,1
20814,5091,1
6418,6418,1
7746,6418,1
8085,6418,1
6419,6419,2
43,118,1
2452,6506,1
464,6506,1
471,5246,1
30962,5246,1
97,6491,2
6491,6491,2
6529,4695,1
381,4695,1
836,4695,1
471,6611,1
7842,6611,1
2452,6660,2
6660,6660,1
21,6660,1
1367,6660,1
35718,6660,1
6391,303,1
3132,5043,2
108,6391,2
21,5179,1
5179,5179,4
1156,7713,2
1367,7713,1
7713,7713,1
7713,21,1
1156,21,1
6648,6648,3
7722,7722,1
471,7702,1
2452,6606,1
1367,6606,1
6636,7763,1
5095,21,1
5091,1367,1
3466,6560,1
6560,6560,1
5143,2452,1
2452,7909,1
21,7909,1
587,7923,1
7944,1003,1
7950,7950,1
816,5143,1
51671,5143,1
65768,5143,1
227,7982,1
7982,7982,1
7980,7982,1
33920,7982,1
43140,7982,1
7979,7979,2
227,7972,1
816,7977,1
16218,3430,1
8030,1242,1
3430,4621,2
8013,3430,1
8005,8037,1
7977,2452,2
7980,7969,2
5224,1003,1
8063,8065,1
8065,8065,2
8076,8076,2
8051,8065,1
7867,182,1
1399,182,1
2853,182,1
6683,8065,1
6683,7969,2
8127,8127,1
4621,8059,1
8059,8059,1
4621,90,3
3346,2452,1
8116,3346,1
3346,3346,1
21,2928,1
8214,2452,2
2452,8113,1
6683,8200,1
8234,2576,1
2452,474,1
289,8320,4
4621,8320,1
8319,1301,1
31283,1301,1
35490,1301,1
8368,1367,1
8375,8376,2
8376,8376,1
8410,26,1
8310,8310,1
8375,8391,1
783,924,1
515,924,2
2452,924,1
3510,106,1
106,106,1
7746,8517,2
964,8517,4
21,8641,1
8653,381,1
7980,7739,1
1281,3150,1
7980,8681,4
8681,8681,4
5279,2452,1
31958,2452,1
97,587,1
7720,587,1
0,8677,1
3466,NULL,2
8798,NULL,1
8465,8465,5
1256,462,1
75,462,1
8041,462,1
21,8839,1
2452,8839,1
8839,8839,1
8842,2452,4
8860,8865,2
118,5019,1
3314,2452,2
6550,8860,1
8944,2452,1
8944,8944,1
515,8944,1
3024,8944,1
8938,1256,1
3466,8644,1
8644,8644,1
2452,8644,1
21,8644,1
8860,2452,2
2576,237,1
9011,9011,1
462,555,2
2586,9085,1
9097,9054,1
62581,9054,1
3314,2750,1
173,9167,2
9167,9167,1
7980,9174,2
9174,9174,2
7980,5091,1
471,8152,1
9296,9296,1
6550,2586,1
29832,8373,1
6523,9383,1
3347,9312,1
5279,3314,1
103502,3314,1
3314,8284,1
9394,8394,1
9436,9436,1
9215,964,1
173,9497,1
9146,9445,1
9445,9445,1
9486,8041,1
9521,278,1
278,278,1
9534,9534,2
83192,9492,1
9324,9324,1
3466,8878,1
9035,9123,1
2452,9575,1
4803,108,1
9511,173,1
9085,26,1
21,9665,1
9724,8152,1
924,9146,1
8354,8354,1
9771,9801,1
8878,4676,1
4676,4676,2
9634,4676,1
60016,9766,1
9807,9593,1
9766,9838,1
9460,9838,1
7922,2452,1
75,9852,3
9852,9852,2
1367,8729,1
9838,9593,1
847,75,2
9771,9593,1
9593,9593,1
847,9880,1
6550,9787,1
6550,84,1
8878,4933,1
4933,4933,7
4933,8878,2
9901,9901,1
2576,9483,1
9766,5091,1
9799,9799,1
9928,9928,1
9947,9947,1
847,8338,1
609,8338,1
8878,9982,1
9982,9982,1
9724,9314,2
75,8152,1
609,964,2
9801,9801,1
924,10009,2
8878,9966,1
9966,8073,1
9663,9663,2
7966,7966,5
10019,5211,1
471,7966,1
5091,10123,1
7980,10123,3
8878,3151,1
9039,9039,1
836,9943,2
9123,9943,1
84348,9943,1
5091,7848,1
5303,10275,3
10275,10275,5
7925,10275,3
471,609,1
10275,9924,2
7925,9924,1
2673,9486,1
9486,9486,1
471,10300,1
7980,10346,1
9420,10346,1
10346,10346,1
982,5091,2
6527,NULL,1
3433,8395,1
6527,10314,1
10019,10318,1
7980,10353,3
10353,10353,3
2452,5091,1
471,10413,1
5279,3151,1
7980,10416,2
10416,10416,1
3466,7969,1
381,10125,2
10125,10125,1
10463,10463,1
10521,10521,1
15527,10521,1
708,708,1
10327,10592,1
10446,10584,1
10584,10584,1
3044,9420,2
2817,10587,1
21,9793,1
21697,9793,1
7980,10669,3
10669,10669,2
609,10523,1
836,10523,1
5316,10523,1
381,10701,1
10327,434,1
8820,735,1
39841,735,1
5224,1127,1
32315,1127,1
21,10810,1
7980,5279,3
12473,5279,1
77317,5279,1
2576,9420,1
9420,10844,1
381,10882,1
471,10882,1
11097,10881,1
9420,10891,1
9420,2576,1
9420,2452,1
9420,10907,2
10907,10907,5
4766,10171,1
13285,10171,1
10940,10940,1
1279,10608,1
10587,843,1
0,10943,1
10943,10943,1
9420,10994,1
10994,10994,1
13625,836,1
53291,836,1
90320,836,1
7980,8774,2
8774,8774,3
9420,8774,1
10983,11054,1
947,11054,4
11054,11054,6
7848,8840,1
11080,11080,2
11054,6514,1
816,5179,1
9793,947,1
10989,10989,1
10512,10620,1
11136,12240,2
12240,12240,1
8037,12189,1
11141,11141,2
836,12222,1
12222,12222,1
7980,11074,1
836,12294,1
12294,12294,1
27693,12343,1
10814,12355,1
12355,12355,2
12202,9420,3
12381,12381,2
836,12381,1
12364,9420,1
12363,9420,3
843,12386,1
21,12395,1
0,12395,1
335,12395,1
12402,12403,2
12403,12403,2
26,26,1
10050,12384,1
10345,12384,1
12438,12438,5
18053,12438,2
9420,12454,1
12454,12454,4
836,10938,2
10938,10938,2
12457,21,1
12438,12237,1
12516,26,1
10936,12485,1
12485,12485,2
12557,12473,1
12597,12473,5
609,12619,1
7980,4933,4
0,12258,1
5103,5103,2
11097,3151,6
20401,3151,1
836,12699,2
12699,12699,8
690,5179,3
924,5179,3
5211,12712,1
5279,1151,1
836,12777,2
12777,12777,1
2750,12786,1
12663,10936,3
10345,710,1
9420,12798,1
836,12776,1
12776,12776,1
4933,12798,1
755,12732,1
9373,9373,1
292,292,2
836,292,1
836,12867,1
12729,12867,1
471,12867,1
12881,12884,1
836,12898,2
12898,12898,1
12905,10620,1
12911,947,1
2452,4933,1
9793,12909,4
4933,924,2
39565,12909,1
11097,12949,3
12949,12949,1
9698,12942,1
5177,9314,1
3592,3592,2
12983,12983,1
12987,12987,2
12960,12960,1
13005,172,1
8013,10936,1
10620,12905,1
12905,12905,1
3151,9699,1
3044,13000,1
8013,97,1
8013,836,2
12321,12909,1
10663,843,1
12909,9793,1
13103,13103,1
13106,9420,2
13131,12613,1
13132,426,1
426,426,1
13132,12876,2
90709,4637,1
10094,10094,1
0,10094,1
9420,10094,1
924,13175,1
13132,11097,3
836,13216,1
21,13083,1
12363,11082,1
924,13323,4
13323,13323,3
12876,9420,1
18852,3466,1
8040,13457,2
13457,13457,1
9597,9597,1
5224,13406,1
13516,13516,1
13508,13413,1
13562,10683,1
7848,12963,1
12963,12963,2
9420,13648,1
23905,13623,1
836,10232,1
10232,10232,1
27432,10232,1
13735,13735,1
13767,13767,1
471,13767,1
8995,12473,1
13775,13775,1
13786,13775,1
23228,10663,1
0,5265,1
13709,13787,1
7848,NULL,1
12473,13891,2
5091,12473,1
12527,13132,1
710,97,1
13778,97,1
9123,9768,1
9768,9768,1
13285,9768,1
9771,12521,1
13778,10814,2
13915,13915,2
12603,12909,1
924,12909,1
7848,413,1
381,14048,1
910,14048,1
9420,14057,2
14057,14057,2
10522,8951,1
14112,14112,1
14112,11097,1
14154,14154,2
13562,11097,1
9420,924,2
9634,11097,1
14200,12473,2
3151,12603,1
11097,12603,1
11097,13481,3
9420,13481,1
12527,13481,2
12473,13390,1
12363,13390,1
14240,11097,1
11097,14258,2
14258,14258,1
13023,14231,1
14231,14231,1
14044,9420,1
10884,10884,1
8005,10150,1
12384,10150,1
381,13285,1
14293,12473,1
11097,3457,1
12603,14357,1
14368,14370,1
14384,12473,2
14384,11097,1
0,14393,1
924,14393,1
26617,14393,1
14392,924,1
0,13481,3
100034,13481,1
12867,12490,2
14427,10620,2
924,14472,1
21,14384,1
13625,12580,1
843,8820,1
14463,14586,1
816,14531,1
14586,12473,1
8206,8206,2
1151,NULL,1
11097,1093,1
1093,1093,3
471,10620,1
9503,13285,2
12473,14642,1
14642,14642,1
13023,11136,1
11136,11136,2
2981,9503,1
9503,9503,1
14674,843,1
12425,3314,2
14716,14716,1
9123,14716,1
14667,9314,1
9483,NULL,1
51486,NULL,1
14740,14636,1
11097,14757,1
1426,14779,1
9420,2515,1
2515,2515,3
3151,14644,1
14910,14910,1
13023,14909,1
14895,13023,1
13145,13145,1
13285,8820,1
14,14906,2
14913,13953,1
14357,14904,1
9420,802,1
8878,802,1
15083,9420,1
816,11097,1
13518,11097,1
